,0
0,Steven kept three green chairs_1.mp4
1,Lucy got eight red flowers_1.mp4
2,Thomas sees fifteen cheap windows_1.mp4
3,Thomas prefers eight cheap toys_1.mp4
4,Peter gives twelve old toys_1.mp4
5,Rachel sold seven green houses_1.mp4
6,Doris ordered eight cheap rings_1.mp4
7,Allen sees fifteen red tables_1.mp4
8,Thomas bought three large rings_1.mp4
9,Peter has fifteen white windows_1.mp4
10,Nina ordered three heavy windows_1.mp4
11,Rachel sees three large spoons_1.mp4
12,Doris wants eight old tables_1.mp4
13,Thomas prefers fifteen small houses_1.mp4
14,Peter sees fifteen green chairs_1.mp4
15,Steven sold twelve large toys_1.mp4
16,Steven got eight dark chairs_1.mp4
17,Peter sold fifteen cheap spoons_1.mp4
18,Lucy has nineteen dark desks_1.mp4
19,Thomas bought three large rings_1.mp4
20,Peter got fifteen heavy tables_1.mp4
21,Steven sold twelve large toys_1.mp4
22,Rachel got two red toys_1.mp4
23,Kathy ordered three cheap spoons_1.mp4
24,Peter has seven white flowers_1.mp4
25,Thomas got nine pretty sofas_1.mp4
26,Steven sold nine green sofas_1.mp4
27,Doris wants twelve cheap toys_1.mp4
28,Rachel gives fifteen small desks_1.mp4
29,William bought two green spoons_1.mp4
30,Rachel gives eight dark spoons_1.mp4
31,Rachel sold seven old tables_1.mp4
32,Steven got nine large windows_1.mp4
33,Nina ordered sixty heavy sofas_1.mp4
34,Allen prefers four small flowers_1.mp4
35,Thomas ordered nine heavy sofas_1.mp4
36,Allen sold sixty pretty chairs_1.mp4
37,Kathy has eight red flowers_1.mp4
38,Rachel prefers fifteen large houses_1.mp4
39,Steven got twelve pretty windows_1.mp4
40,Thomas wants three old flowers_1.mp4
41,Lucy kept two green chairs_1.mp4
42,Rachel bought eight white rings_1.mp4
43,Nina kept four large tables_1.mp4
44,Steven got nine large windows_1.mp4
45,Peter ordered two dark tables_1.mp4
46,Kathy bought sixty red chairs_1.mp4
47,Thomas prefers nineteen white spoons_1.mp4
48,Peter ordered twelve red windows_1.mp4
49,Nina kept four pretty houses_1.mp4
50,Steven gives three dark chairs_1.mp4
51,Lucy sold fifteen cheap spoons_1.mp4
52,Allen prefers two red tables_1.mp4
53,Peter sold four large flowers_1.mp4
54,Allen bought seven pretty tables_1.mp4
55,Doris ordered nineteen white toys_1.mp4
56,Rachel wants fifteen red windows_1.mp4
57,Lucy got four heavy toys_1.mp4
58,Peter has twelve old flowers_1.mp4
59,William got three small toys_1.mp4
