,0
0,Doris wants two dark tables_1.mp4
1,Kathy got seven red houses_1.mp4
2,Allen has eight cheap windows_1.mp4
3,Nina wants two large rings_1.mp4
4,Nina ordered sixty heavy tables_1.mp4
5,Allen has four white desks_1.mp4
6,Peter wants seven cheap windows_1.mp4
7,Allen ordered three large flowers_1.mp4
8,Steven has eight pretty toys_1.mp4
9,Kathy ordered four white windows_1.mp4
10,William ordered seven white houses_1.mp4
11,Rachel wants four cheap desks_1.mp4
12,Thomas kept eight pretty sofas_1.mp4
13,Doris sold sixty cheap desks_1.mp4
14,Nina has sixty cheap flowers_1.mp4
15,Allen got nineteen large rings_1.mp4
16,Kathy sold three dark rings_1.mp4
17,Steven kept two cheap windows_1.mp4
18,Lucy prefers nineteen large desks_1.mp4
19,Doris bought eight cheap chairs_1.mp4
20,Rachel sold twelve large spoons_1.mp4
21,Steven has nineteen white windows_1.mp4
22,Peter got twelve large chairs_1.mp4
23,Peter has four green windows_1.mp4
24,Allen has fifteen old sofas_1.mp4
25,Peter gives four cheap tables_1.mp4
26,Allen kept eight old desks_1.mp4
27,Nina gives twelve old sofas_1.mp4
28,Peter gives four dark toys_1.mp4
29,Kathy ordered three dark chairs_1.mp4
30,Rachel prefers two dark rings_1.mp4
31,William kept nineteen white windows_1.mp4
32,Kathy sold three dark rings_1.mp4
33,Doris prefers eight small desks_1.mp4
34,Doris got two large desks_1.mp4
35,Kathy prefers eight red spoons_1.mp4
36,Nina sold three green spoons_1.mp4
37,Rachel ordered two dark tables_1.mp4
38,Nina sold nineteen heavy rings_1.mp4
39,Kathy kept three dark desks_1.mp4
40,Nina sold nineteen heavy rings_1.mp4
41,Allen sold three old sofas_1.mp4
42,William got three cheap flowers_1.mp4
43,Doris kept four red desks_1.mp4
44,Allen wants fifteen heavy toys_1.mp4
45,Doris got fifteen pretty sofas_1.mp4
46,Thomas got sixty small desks_1.mp4
47,William ordered two red sofas_1.mp4
48,Rachel gives four green rings_1.mp4
49,William bought seven dark tables_1.mp4
50,Steven ordered seven dark desks_1.mp4
51,Allen has three large desks_1.mp4
52,Kathy has four small windows_1.mp4
53,Peter kept eight green flowers_1.mp4
54,William ordered sixty cheap houses_1.mp4
55,Kathy prefers eight red spoons_1.mp4
56,Rachel sold four old desks_1.mp4
57,Thomas prefers fifteen pretty windows_1.mp4
58,Rachel gives four green rings_1.mp4
59,Rachel prefers two dark rings_1.mp4
60,Lucy gives seven green sofas_1.mp4
61,Kathy gives fifteen green flowers_1.mp4
62,Allen has four old rings_1.mp4
63,Rachel prefers two dark rings_1.mp4
64,Allen sees fifteen green windows_1.mp4
65,Kathy gives two large toys_1.mp4
66,Nina wants two large rings_1.mp4
67,Peter prefers eight heavy windows_1.mp4
68,Peter sold two white flowers_1.mp4
69,Lucy prefers fifteen heavy sofas_1.mp4
70,Rachel sold three pretty rings_1.mp4
71,Peter sees eight red windows_1.mp4
72,Thomas bought three cheap spoons_1.mp4
73,Rachel wants eight green rings_1.mp4
74,Steven bought twelve cheap desks_1.mp4
75,Rachel bought sixty red spoons_1.mp4
76,Kathy has four small windows_1.mp4
77,Kathy got seven red houses_1.mp4
78,Nina gives four large windows_1.mp4
79,Kathy bought sixty large houses_1.mp4
