,0
0,Nina sold four heavy rings_1.mp4
1,Nina has eight green spoons_1.mp4
2,Nina kept twelve pretty tables_1.mp4
3,Allen prefers four heavy flowers_1.mp4
4,William gives three cheap windows_1.mp4
5,Thomas sees eight green rings_1.mp4
6,Nina sold sixty large rings_1.mp4
7,Doris has sixty dark spoons_1.mp4
8,Thomas bought three large rings_1.mp4
9,Allen prefers four heavy flowers_1.mp4
10,Doris wants twelve cheap toys_1.mp4
11,Kathy bought three red toys_1.mp4
12,Nina got twelve white toys_1.mp4
13,Nina has fifteen white spoons_1.mp4
14,Allen sees fifteen red tables_1.mp4
15,William sees sixty cheap chairs_1.mp4
16,Peter gives sixty large tables_1.mp4
17,Allen sold four red flowers_1.mp4
18,Rachel gives eight dark spoons_1.mp4
19,Thomas ordered two dark desks_1.mp4
20,Lucy got four pretty sofas_1.mp4
21,Rachel got three large chairs_1.mp4
22,Lucy wants three cheap flowers_1.mp4
23,Doris kept nineteen cheap spoons_1.mp4
24,Peter prefers four large rings_1.mp4
25,Doris sold sixty green spoons_1.mp4
26,Peter sees three red flowers_1.mp4
27,Thomas prefers nineteen small toys_1.mp4
28,Thomas ordered two small tables_1.mp4
29,Peter got twelve large windows_1.mp4
30,Peter gives four green sofas_1.mp4
31,Kathy ordered fifteen cheap toys_1.mp4
32,Peter has four large toys_1.mp4
33,Nina wants three heavy flowers_1.mp4
34,Rachel prefers three pretty spoons_1.mp4
35,Lucy kept two old rings_1.mp4
36,Kathy wants fifteen cheap desks_1.mp4
37,Thomas has twelve heavy sofas_1.mp4
38,Thomas ordered three old houses_1.mp4
39,Peter ordered four red toys_1.mp4
40,Peter kept three large chairs_1.mp4
41,Peter wants two white chairs_1.mp4
42,Thomas sees twelve large chairs_1.mp4
43,Thomas sees eight old toys_1.mp4
44,Thomas gives three white windows_1.mp4
45,Peter prefers eight cheap chairs_1.mp4
46,Rachel sold seven old tables_1.mp4
47,Rachel kept sixty large desks_1.mp4
48,Thomas got twelve large toys_1.mp4
49,Peter sold fifteen cheap spoons_1.mp4
50,Thomas bought sixty white spoons_1.mp4
51,Kathy ordered eight old sofas_1.mp4
52,Lucy ordered four cheap chairs_1.mp4
53,Nina wants three heavy windows_1.mp4
54,Kathy gives three small desks_1.mp4
55,Steven kept three old rings_1.mp4
56,Allen kept seven red houses_1.mp4
57,William ordered two old desks_1.mp4
58,Doris wants eight old tables_1.mp4
59,Thomas got seven large desks_1.mp4
60,Nina prefers four red windows_1.mp4
61,Doris got seven old windows_1.mp4
62,Steven wants fifteen heavy tables_1.mp4
63,Allen bought nineteen pretty sofas_1.mp4
64,Nina kept four large tables_1.mp4
65,Peter ordered four white desks_1.mp4
66,Allen sees four dark toys_1.mp4
67,Thomas gives sixty green tables_1.mp4
68,Steven kept three green chairs_1.mp4
69,Thomas ordered four dark houses_1.mp4
70,Lucy prefers four large flowers_1.mp4
71,Allen bought nineteen small chairs_1.mp4
72,Kathy sees four old toys_1.mp4
73,Kathy got three small desks_1.mp4
74,Rachel wants seven large chairs_1.mp4
75,Lucy kept two green chairs_1.mp4
76,Steven sold three red desks_1.mp4
77,Peter gives twelve small desks_1.mp4
78,Thomas got twelve dark houses_1.mp4
79,Nina prefers four red windows_1.mp4
