,0
0,match left
1,match right
2,mismatch left
3,mismatch left
4,mismatch left
5,match left
6,match right
7,match left
8,mismatch left
9,match left
10,match right
11,match left
12,match left
13,mismatch right
14,match right
15,match left
16,match right
17,mismatch left
18,match left
19,match right
20,match left
21,match right
22,match right
23,mismatch right
24,mismatch left
25,match left
26,mismatch right
27,match left
28,mismatch left
29,mismatch right
30,mismatch right
31,mismatch left
32,match right
33,mismatch right
34,match right
35,match right
36,match right
37,match left
38,match right
39,match right
40,mismatch right
41,match left
42,mismatch left
43,mismatch right
44,mismatch left
45,mismatch right
46,mismatch left
47,mismatch right
48,mismatch left
49,mismatch right
50,mismatch right
51,mismatch right
52,mismatch right
53,mismatch right
54,match right
55,mismatch left
56,mismatch left
57,match left
58,match left
59,mismatch left
