,0
0,mismatch right
1,match left
2,match left
3,mismatch right
4,mismatch right
5,match right
6,mismatch right
7,match left
8,match right
9,mismatch left
10,mismatch left
11,mismatch left
12,match right
13,mismatch left
14,mismatch left
15,match right
16,match right
17,match right
18,match right
19,match left
20,match left
21,match right
22,mismatch right
23,match left
24,match right
25,match left
26,mismatch left
27,match right
28,mismatch left
29,mismatch left
30,mismatch left
31,mismatch right
32,mismatch left
33,mismatch left
34,match left
35,match left
36,match left
37,match left
38,mismatch right
39,mismatch right
40,match left
41,mismatch right
42,mismatch right
43,mismatch right
44,match right
45,mismatch left
46,mismatch right
47,mismatch left
48,match left
49,match left
50,match left
51,match right
52,mismatch right
53,match right
54,mismatch right
55,match right
56,match right
57,mismatch left
58,mismatch right
59,mismatch left
