,0
0,match right
1,match left
2,mismatch right
3,mismatch right
4,match left
5,match left
6,mismatch left
7,match left
8,mismatch left
9,match right
10,match right
11,mismatch left
12,mismatch right
13,match left
14,match right
15,match right
16,mismatch left
17,mismatch left
18,match left
19,match right
20,mismatch left
21,match left
22,match left
23,mismatch right
24,mismatch right
25,match right
26,mismatch right
27,mismatch left
28,mismatch right
29,mismatch left
30,mismatch right
31,match right
32,mismatch right
33,match left
34,match left
35,match left
36,mismatch left
37,mismatch right
38,match left
39,match left
40,mismatch left
41,match right
42,match right
43,mismatch right
44,mismatch left
45,mismatch right
46,match left
47,match right
48,match left
49,mismatch left
50,mismatch right
51,match right
52,mismatch left
53,match right
54,mismatch left
55,mismatch left
56,match right
57,mismatch right
58,match right
59,mismatch right
