,0
0,William gives nineteen small sofas_1.mp4
1,Steven ordered fifteen white spoons_1.mp4
2,Kathy bought sixty red chairs_1.mp4
3,Peter wants three small tables_1.mp4
4,Kathy got three small desks_1.mp4
5,Lucy sold nine old chairs_1.mp4
6,Nina kept twelve pretty tables_1.mp4
7,Lucy gives nineteen pretty desks_1.mp4
8,Steven kept fifteen small sofas_1.mp4
9,Allen sold sixty pretty chairs_1.mp4
10,William ordered two old desks_1.mp4
11,Nina has eight green spoons_1.mp4
12,Peter sold sixty white desks_1.mp4
13,Steven bought fifteen large spoons_1.mp4
14,Lucy got four pretty sofas_1.mp4
15,Doris has seven green tables_1.mp4
16,Rachel sees three large spoons_1.mp4
17,Kathy wants sixty old toys_1.mp4
18,Doris ordered seven red rings_1.mp4
19,Peter bought four large windows_1.mp4
20,Allen bought nineteen pretty sofas_1.mp4
21,Doris ordered twelve old flowers_1.mp4
22,Allen has sixty large windows_1.mp4
23,Peter got fifteen cheap rings_1.mp4
24,Thomas prefers nineteen white spoons_1.mp4
25,William has nine small flowers_1.mp4
26,Doris sees twelve large desks_1.mp4
27,Allen sold seven old spoons_1.mp4
28,Lucy ordered four cheap chairs_1.mp4
29,Lucy got four pretty sofas_1.mp4
30,Peter got nine dark spoons_1.mp4
31,Steven sold eight cheap houses_1.mp4
32,Lucy has nineteen white chairs_1.mp4
33,William kept two red windows_1.mp4
34,Allen kept twelve white tables_1.mp4
35,Nina got twelve white toys_1.mp4
36,Kathy gives eight large spoons_1.mp4
37,Peter has three large desks_1.mp4
38,Rachel sold three red windows_1.mp4
39,Rachel got three white desks_1.mp4
40,Allen sees twelve large chairs_1.mp4
41,Lucy has four old flowers_1.mp4
42,Nina ordered nine heavy tables_1.mp4
43,Doris ordered eight cheap rings_1.mp4
44,Peter sees sixty old sofas_1.mp4
45,Nina wants nine cheap flowers_1.mp4
46,Kathy prefers seven green rings_1.mp4
47,Allen bought nineteen small chairs_1.mp4
48,Lucy ordered four cheap chairs_1.mp4
49,William sees sixty cheap flowers_1.mp4
50,Nina wants two small chairs_1.mp4
51,Allen ordered three dark spoons_1.mp4
52,Steven sold eight cheap houses_1.mp4
53,Peter sees sixty large spoons_1.mp4
54,Kathy kept seven green flowers_1.mp4
55,William bought two heavy windows_1.mp4
56,Thomas prefers nine dark rings_1.mp4
57,Peter gives eight red houses_1.mp4
58,Doris got seven cheap desks_1.mp4
59,Allen wants two white flowers_1.mp4
