,0
0,Allen got sixty cheap toys_1.mp4
1,Thomas has twelve heavy sofas_1.mp4
2,Rachel sold fifteen old rings_1.mp4
3,Rachel sold seven green houses_1.mp4
4,Peter wants seven white spoons_1.mp4
5,Rachel sees nine pretty desks_1.mp4
6,Thomas sold fifteen white spoons_1.mp4
7,Thomas kept fifteen dark windows_1.mp4
8,Peter ordered nine heavy desks_1.mp4
9,Doris has sixty dark spoons_1.mp4
10,Kathy prefers sixty cheap desks_1.mp4
11,Lucy has nineteen white chairs_1.mp4
12,Allen prefers four small sofas_1.mp4
13,Steven sold twelve large toys_1.mp4
14,Doris bought eight cheap houses_1.mp4
15,Steven bought twelve white chairs_1.mp4
16,William ordered nine dark windows_1.mp4
17,Rachel kept sixty large desks_1.mp4
18,Peter got three pretty flowers_1.mp4
19,Lucy has seven green toys_1.mp4
20,William has nine small flowers_1.mp4
21,Rachel bought fifteen green houses_1.mp4
22,Steven kept three old rings_1.mp4
23,Steven kept fifteen small sofas_1.mp4
24,Rachel prefers fifteen large houses_1.mp4
25,Peter gives three small desks_1.mp4
26,Peter sold fifteen cheap toys_1.mp4
27,Doris prefers three red tables_1.mp4
28,William ordered four heavy windows_1.mp4
29,Lucy kept two old rings_1.mp4
30,Rachel sees three large spoons_1.mp4
31,Allen prefers two red tables_1.mp4
32,Rachel got four heavy spoons_1.mp4
33,Nina has eight small windows_1.mp4
34,William gives nine green houses_1.mp4
35,Nina ordered sixty heavy sofas_1.mp4
36,Doris got fifteen cheap desks_1.mp4
37,Steven sold nine pretty windows_1.mp4
38,Nina kept twelve pretty tables_1.mp4
39,Rachel sold fifteen old rings_1.mp4
40,William gives nine green houses_1.mp4
41,Peter ordered three red houses_1.mp4
42,Kathy got sixty pretty desks_1.mp4
43,William gives nineteen small sofas_1.mp4
44,Steven got seven green chairs_1.mp4
45,Steven prefers two old rings_1.mp4
46,Thomas got three dark windows_1.mp4
47,Peter prefers four green desks_1.mp4
48,Kathy wants sixty old toys_1.mp4
49,Peter prefers two heavy desks_1.mp4
50,Thomas kept fifteen dark windows_1.mp4
51,Steven sees eight green sofas_1.mp4
52,Allen ordered twelve heavy rings_1.mp4
53,Lucy prefers four large flowers_1.mp4
54,Thomas sees fifteen cheap windows_1.mp4
55,William sold three old windows_1.mp4
56,Doris wants eight old tables_1.mp4
57,Peter bought nineteen pretty rings_1.mp4
58,William kept three small spoons_1.mp4
59,Rachel got nineteen white spoons_1.mp4
