,0
0,Peter sees three red flowers_1.mp4
1,William kept nine large rings_1.mp4
2,Nina wants two small chairs_1.mp4
3,Rachel got three heavy sofas_1.mp4
4,William gives twelve red rings_1.mp4
5,Lucy ordered three large tables_1.mp4
6,Allen prefers four small sofas_1.mp4
7,Doris bought eight cheap houses_1.mp4
8,Peter has seven white flowers_1.mp4
9,Thomas got eight red windows_1.mp4
10,Nina sold twelve old windows_1.mp4
11,Kathy ordered three dark desks_1.mp4
12,William kept two red windows_1.mp4
13,Peter got fifteen old tables_1.mp4
14,Rachel prefers three pretty spoons_1.mp4
15,Thomas sees eight old toys_1.mp4
16,Kathy gives nineteen red spoons_1.mp4
17,Allen prefers four small sofas_1.mp4
18,Doris has seven green tables_1.mp4
19,Steven sold eight cheap houses_1.mp4
20,Peter wants twelve large windows_1.mp4
21,Kathy prefers sixty cheap desks_1.mp4
22,Thomas prefers eight cheap toys_1.mp4
23,Peter wants three small tables_1.mp4
24,Rachel prefers two old toys_1.mp4
25,Peter got seven white windows_1.mp4
26,Rachel got eight small spoons_1.mp4
27,Nina has sixty green desks_1.mp4
28,Steven sees nineteen dark sofas_1.mp4
29,Lucy bought twelve green desks_1.mp4
30,Doris got seven cheap desks_1.mp4
31,Steven ordered twelve dark sofas_1.mp4
32,Peter bought nineteen pretty rings_1.mp4
33,Kathy wants sixty old toys_1.mp4
34,Thomas has sixty dark houses_1.mp4
35,Thomas prefers nineteen white spoons_1.mp4
36,Allen wants eight green toys_1.mp4
37,Allen got three green chairs_1.mp4
38,Doris has three dark desks_1.mp4
39,Peter got sixty small chairs_1.mp4
40,Lucy prefers four large flowers_1.mp4
41,William ordered four heavy windows_1.mp4
42,Lucy wants eight cheap tables_1.mp4
43,Thomas ordered four dark houses_1.mp4
44,Peter has fifteen white windows_1.mp4
45,Allen sees twelve large chairs_1.mp4
46,William got sixty dark chairs_1.mp4
47,Peter has twelve old flowers_1.mp4
48,Thomas prefers fifteen small houses_1.mp4
49,Thomas prefers nineteen white toys_1.mp4
50,Peter wants seven white spoons_1.mp4
51,Kathy sold sixty cheap tables_1.mp4
52,William got three pretty desks_1.mp4
53,Peter ordered three white houses_1.mp4
54,Steven gives nine red desks_1.mp4
55,Kathy sold twelve green chairs_1.mp4
56,Lucy prefers four large flowers_1.mp4
57,Nina ordered sixty heavy sofas_1.mp4
58,Lucy sees eight pretty sofas_1.mp4
59,Allen gives four pretty desks_1.mp4
