,0
0,Nina has sixty green desks_1.mp4
1,Allen prefers four heavy flowers_1.mp4
2,Doris kept twelve small houses_1.mp4
3,Lucy sees eight pretty sofas_1.mp4
4,Rachel sold seven white tables_1.mp4
5,Peter ordered twelve red windows_1.mp4
6,Kathy bought eight green flowers_1.mp4
7,Allen prefers two red tables_1.mp4
8,Doris kept seven large sofas_1.mp4
9,Allen got sixty old desks_1.mp4
10,Nina wants nine cheap flowers_1.mp4
11,Lucy ordered three red spoons_1.mp4
12,Rachel sold seven green houses_1.mp4
13,Peter got three green desks_1.mp4
14,Steven sold fifteen pretty houses_1.mp4
15,Doris has seven green tables_1.mp4
16,Allen ordered twelve heavy rings_1.mp4
17,Peter gives twelve small desks_1.mp4
18,Nina ordered nine heavy tables_1.mp4
19,Steven kept three old rings_1.mp4
20,Thomas prefers fifteen small houses_1.mp4
21,Peter got three pretty flowers_1.mp4
22,Allen sees four dark toys_1.mp4
23,Thomas prefers nine cheap spoons_1.mp4
24,Thomas ordered nine heavy sofas_1.mp4
25,Kathy wants fifteen green tables_1.mp4
26,Peter bought nineteen dark rings_1.mp4
27,Kathy kept seven green flowers_1.mp4
28,Doris sees three old desks_1.mp4
29,Lucy wants fifteen small sofas_1.mp4
30,Rachel ordered four pretty spoons_1.mp4
31,Steven bought nine heavy toys_1.mp4
32,William kept three green desks_1.mp4
33,Peter has nineteen red spoons_1.mp4
34,Lucy got fifteen small flowers_1.mp4
35,Rachel sold seven old tables_1.mp4
36,Lucy sees eight pretty sofas_1.mp4
37,William ordered nine dark windows_1.mp4
38,William ordered four heavy windows_1.mp4
39,Steven prefers fifteen red spoons_1.mp4
40,Lucy wants nine large toys_1.mp4
41,Peter sees sixty large spoons_1.mp4
42,William got three dark houses_1.mp4
43,Kathy wants fifteen green tables_1.mp4
44,Thomas has two pretty flowers_1.mp4
45,Steven sold three red desks_1.mp4
46,Peter gives fifteen large desks_1.mp4
47,Steven sold twelve large desks_1.mp4
48,Steven sold nine pretty windows_1.mp4
49,William got sixty dark chairs_1.mp4
50,Kathy ordered eight old sofas_1.mp4
51,Peter wants three small tables_1.mp4
52,Steven prefers fifteen red spoons_1.mp4
53,Nina sees nineteen green houses_1.mp4
54,Lucy sold fifteen cheap spoons_1.mp4
55,Peter got three pretty flowers_1.mp4
56,Kathy gives nine old chairs_1.mp4
57,Rachel kept seven small rings_1.mp4
58,Thomas has two pretty flowers_1.mp4
59,Peter kept three white desks_1.mp4
