,0
0,Peter has twelve old flowers_1.mp4
1,Kathy gives three small desks_1.mp4
2,Peter gives fifteen large tables_1.mp4
3,Allen kept seven red houses_1.mp4
4,Steven ordered seven cheap windows_1.mp4
5,Thomas gives twelve heavy toys_1.mp4
6,Peter prefers nineteen dark tables_1.mp4
7,Doris got eight large rings_1.mp4
8,Nina sold nine heavy desks_1.mp4
9,Peter gives three small desks_1.mp4
10,Kathy kept two dark houses_1.mp4
11,Rachel sold seven old tables_1.mp4
12,Nina got two heavy tables_1.mp4
13,Thomas sold seven old desks_1.mp4
14,Steven kept nine small spoons_1.mp4
15,Lucy wants twelve white tables_1.mp4
16,Peter sold sixty white desks_1.mp4
17,Allen bought nineteen large chairs_1.mp4
18,Steven bought twelve white chairs_1.mp4
19,Rachel got three small sofas_1.mp4
20,Rachel got two red toys_1.mp4
21,Kathy kept three cheap flowers_1.mp4
22,Nina has two heavy tables_1.mp4
23,Kathy wants fifteen green windows_1.mp4
24,William gives nineteen dark rings_1.mp4
25,Lucy sees eight pretty sofas_1.mp4
26,Lucy has nineteen white chairs_1.mp4
27,Lucy got seven large rings_1.mp4
28,Kathy has eight red flowers_1.mp4
29,Steven bought nine green desks_1.mp4
30,Kathy sees seven heavy houses_1.mp4
31,William gives three cheap windows_1.mp4
32,Thomas has four pretty rings_1.mp4
33,Rachel got eight white desks_1.mp4
34,Steven ordered fifteen white spoons_1.mp4
35,Lucy got eight red flowers_1.mp4
36,Allen has sixty large windows_1.mp4
37,Kathy gives nine green rings_1.mp4
38,Allen sold two green chairs_1.mp4
39,Peter prefers four green desks_1.mp4
40,Lucy sold nine large spoons_1.mp4
41,Rachel wants twelve white flowers_1.mp4
42,William sees eight large flowers_1.mp4
43,Thomas ordered two small tables_1.mp4
44,Peter gives fifteen cheap windows_1.mp4
45,Kathy bought nine white rings_1.mp4
46,Thomas ordered three old houses_1.mp4
47,Steven gives nine red desks_1.mp4
48,William sees sixty cheap chairs_1.mp4
49,Peter gives fifteen large desks_1.mp4
50,Peter ordered two dark sofas_1.mp4
51,Steven has four heavy chairs_1.mp4
52,Peter has seven pretty desks_1.mp4
53,Steven bought four small tables_1.mp4
54,William sees eight large flowers_1.mp4
55,Rachel got nineteen white spoons_1.mp4
56,Peter wants twelve large windows_1.mp4
57,Steven prefers two old rings_1.mp4
58,Allen gives seven green flowers_1.mp4
59,Doris sold nine dark tables_1.mp4
