,0
0,Lucy ordered twelve old desks_1.mp4
1,Doris has four old sofas_1.mp4
2,Rachel got eight small houses_1.mp4
3,Allen gives fifteen cheap flowers_1.mp4
4,Doris prefers three red tables_1.mp4
5,William got sixty dark chairs_1.mp4
6,Steven sees eight green sofas_1.mp4
7,Thomas got eight red windows_1.mp4
8,Lucy has four old flowers_1.mp4
9,Lucy wants fifteen small sofas_1.mp4
10,Thomas ordered four dark houses_1.mp4
11,William prefers two small desks_1.mp4
12,Steven kept three old rings_1.mp4
13,Kathy sold sixty cheap tables_1.mp4
14,Steven prefers two old rings_1.mp4
15,Steven ordered fifteen white spoons_1.mp4
16,William sees eight large flowers_1.mp4
17,Allen prefers four small sofas_1.mp4
18,Doris prefers nineteen dark flowers_1.mp4
19,Kathy got sixty pretty desks_1.mp4
20,Peter ordered sixty white desks_1.mp4
21,Doris got three old toys_1.mp4
22,Rachel wants seven large chairs_1.mp4
23,Lucy got eight red flowers_1.mp4
24,Peter got twelve old rings_1.mp4
25,Nina sold fifteen large desks_1.mp4
26,Lucy has two small flowers_1.mp4
27,Kathy kept seven green flowers_1.mp4
28,Steven sold three red desks_1.mp4
29,Lucy gives eight small houses_1.mp4
30,Rachel prefers two old toys_1.mp4
31,Rachel kept sixty large desks_1.mp4
32,Allen bought nineteen pretty sofas_1.mp4
33,Nina got two heavy tables_1.mp4
34,Allen has nineteen large spoons_1.mp4
35,Thomas has four pretty rings_1.mp4
36,William sold two heavy rings_1.mp4
37,Peter sees sixty old sofas_1.mp4
38,Rachel wants twelve white flowers_1.mp4
39,Nina kept four large tables_1.mp4
40,Steven sold twelve large desks_1.mp4
41,Thomas ordered nine dark flowers_1.mp4
42,Allen wants two white flowers_1.mp4
43,Thomas prefers nine cheap spoons_1.mp4
44,Nina sold nineteen dark windows_1.mp4
45,Rachel kept eight large sofas_1.mp4
46,Peter got nineteen heavy windows_1.mp4
47,Kathy wants two pretty sofas_1.mp4
48,Rachel sees three large spoons_1.mp4
49,Thomas ordered nine dark flowers_1.mp4
50,Doris got fifteen cheap desks_1.mp4
51,Thomas has twelve heavy sofas_1.mp4
52,Kathy bought eight green flowers_1.mp4
53,Peter has fifteen white windows_1.mp4
54,Steven ordered sixty pretty desks_1.mp4
55,Thomas got sixty cheap desks_1.mp4
56,William gives nine green houses_1.mp4
57,Rachel sold seven old tables_1.mp4
58,Peter gives sixty large tables_1.mp4
59,Nina wants three heavy flowers_1.mp4
