,0
0,Allen ordered three dark spoons_1.mp4
1,Doris got seven cheap desks_1.mp4
2,Lucy prefers twelve large sofas_1.mp4
3,Nina kept four pretty houses_1.mp4
4,Peter got three cheap tables_1.mp4
5,Steven ordered seven small houses_1.mp4
6,Rachel prefers two old toys_1.mp4
7,Steven prefers fifteen red spoons_1.mp4
8,Thomas sold two old chairs_1.mp4
9,Lucy sees eight pretty sofas_1.mp4
10,Doris kept twelve small houses_1.mp4
11,Kathy got sixty pretty desks_1.mp4
12,Steven prefers two old rings_1.mp4
13,William ordered nine dark windows_1.mp4
14,Rachel sees three large spoons_1.mp4
15,Thomas sees eight green rings_1.mp4
16,Peter got nineteen large desks_1.mp4
17,William has nine small flowers_1.mp4
18,Rachel sold fifteen old rings_1.mp4
19,Kathy bought sixty red chairs_1.mp4
20,Lucy gives eight small houses_1.mp4
21,Thomas has twelve heavy sofas_1.mp4
22,Allen sold sixty pretty chairs_1.mp4
23,Steven kept nine small spoons_1.mp4
24,Rachel bought fifteen green houses_1.mp4
25,Peter gives fifteen small spoons_1.mp4
26,Peter prefers two heavy desks_1.mp4
27,Allen sees four dark toys_1.mp4
28,Thomas gives sixty green tables_1.mp4
29,William ordered four heavy windows_1.mp4
30,Rachel bought two large desks_1.mp4
31,Nina has fifteen white spoons_1.mp4
32,Steven sees eight green sofas_1.mp4
33,Steven sees four dark spoons_1.mp4
34,Lucy wants twelve white tables_1.mp4
35,Rachel kept eight large sofas_1.mp4
36,Peter gives sixty large tables_1.mp4
37,Allen gives seven green flowers_1.mp4
38,Thomas has four pretty rings_1.mp4
39,Allen bought seven green desks_1.mp4
40,Doris sold nineteen green desks_1.mp4
41,Rachel got two red toys_1.mp4
42,Peter gives eight red houses_1.mp4
43,Thomas got sixty cheap desks_1.mp4
44,Doris ordered nineteen white toys_1.mp4
45,Allen sees four dark toys_1.mp4
46,Peter kept three white desks_1.mp4
47,Steven ordered seven small houses_1.mp4
48,William bought two green spoons_1.mp4
49,Rachel sees three large spoons_1.mp4
50,Steven sold eight cheap houses_1.mp4
51,Thomas ordered two dark desks_1.mp4
52,Peter got fifteen heavy tables_1.mp4
53,Rachel got eight small spoons_1.mp4
54,Thomas prefers three white desks_1.mp4
55,Rachel wants twelve white sofas_1.mp4
56,Steven sold nine pretty windows_1.mp4
57,Doris has seven green tables_1.mp4
58,Peter ordered three white houses_1.mp4
59,Steven sold twelve large desks_1.mp4
