,0
0,Steven sees three pretty desks_1.mp4
1,Thomas got eight large windows_1.mp4
2,Lucy kept two old rings_1.mp4
3,Allen kept seven red houses_1.mp4
4,Peter has nineteen red spoons_1.mp4
5,Nina sold two heavy desks_1.mp4
6,Allen bought seven pretty tables_1.mp4
7,Steven gives three dark chairs_1.mp4
8,Lucy sees eight pretty sofas_1.mp4
9,Rachel has twelve old tables_1.mp4
10,Nina sees nineteen green houses_1.mp4
11,Allen sold four red flowers_1.mp4
12,William bought two heavy windows_1.mp4
13,Allen got sixty cheap toys_1.mp4
14,Kathy gives twelve cheap tables_1.mp4
15,Rachel gives fifteen small desks_1.mp4
16,Peter wants nine large toys_1.mp4
17,Rachel bought eight white rings_1.mp4
18,William kept two red windows_1.mp4
19,Allen sold sixty pretty chairs_1.mp4
20,Rachel gives eight dark spoons_1.mp4
21,Nina got three old houses_1.mp4
22,Lucy ordered three large tables_1.mp4
23,Doris ordered seven red rings_1.mp4
24,William sees sixty cheap flowers_1.mp4
25,Kathy sees four old toys_1.mp4
26,Peter got eight white windows_1.mp4
27,Kathy prefers seven green rings_1.mp4
28,Steven bought four small tables_1.mp4
29,Nina ordered sixty heavy sofas_1.mp4
30,Nina has eight small windows_1.mp4
31,Peter gives four green sofas_1.mp4
32,Rachel wants twelve white flowers_1.mp4
33,Allen prefers two heavy desks_1.mp4
34,Lucy ordered three large tables_1.mp4
35,Thomas wants fifteen heavy tables_1.mp4
36,William gives nineteen small sofas_1.mp4
37,Lucy ordered twelve old desks_1.mp4
38,William ordered four heavy windows_1.mp4
39,Doris has sixty dark spoons_1.mp4
40,Thomas sees nineteen white desks_1.mp4
41,Kathy ordered fifteen cheap toys_1.mp4
42,Allen sold nine heavy tables_1.mp4
43,Rachel kept seven small rings_1.mp4
44,Peter sees sixty old sofas_1.mp4
45,William got three dark houses_1.mp4
46,Lucy got eight red flowers_1.mp4
47,William sold nine old desks_1.mp4
48,Steven has four heavy chairs_1.mp4
49,Thomas sees seven green houses_1.mp4
50,Nina got two heavy tables_1.mp4
51,Peter ordered eight heavy desks_1.mp4
52,Thomas wants seven green toys_1.mp4
53,Kathy bought nine white rings_1.mp4
54,William kept two red windows_1.mp4
55,Allen got three cheap chairs_1.mp4
56,Rachel wants fifteen red windows_1.mp4
57,Steven sees nineteen dark sofas_1.mp4
58,Peter prefers four large rings_1.mp4
59,Thomas got twelve heavy windows_1.mp4
