,0
0,Allen got sixty cheap toys_1.mp4
1,William gives twelve red rings_1.mp4
2,Thomas has three white desks_1.mp4
3,Peter wants fifteen dark desks_1.mp4
4,Allen bought nineteen pretty sofas_1.mp4
5,Thomas got twelve small toys_1.mp4
6,Lucy ordered four cheap chairs_1.mp4
7,William sold three green desks_1.mp4
8,Steven kept three green chairs_1.mp4
9,Peter gives fifteen small spoons_1.mp4
10,Allen kept eight red toys_1.mp4
11,Nina sees nineteen old chairs_1.mp4
12,Thomas gives three white windows_1.mp4
13,Kathy wants fifteen green tables_1.mp4
14,Steven sees four dark spoons_1.mp4
15,Thomas ordered nine dark flowers_1.mp4
16,Nina gives two pretty rings_1.mp4
17,William got three dark houses_1.mp4
18,Kathy sees four old toys_1.mp4
19,Allen sees nine large chairs_1.mp4
20,Lucy gives eight white desks_1.mp4
21,William ordered four heavy windows_1.mp4
22,Kathy wants two pretty sofas_1.mp4
23,Lucy has nineteen white chairs_1.mp4
24,Kathy wants fifteen green tables_1.mp4
25,Thomas prefers nineteen white spoons_1.mp4
26,Lucy ordered four cheap chairs_1.mp4
27,Rachel got two red toys_1.mp4
28,Rachel got three small sofas_1.mp4
29,Doris sees twelve large desks_1.mp4
30,Lucy got fifteen small flowers_1.mp4
31,Doris ordered nineteen white toys_1.mp4
32,Lucy prefers three dark houses_1.mp4
33,Thomas kept two small spoons_1.mp4
34,William wants sixty pretty chairs_1.mp4
35,Kathy kept two dark houses_1.mp4
36,Doris ordered twelve old flowers_1.mp4
37,Peter prefers eight cheap chairs_1.mp4
38,Thomas ordered nine heavy sofas_1.mp4
39,Steven sold twelve large desks_1.mp4
40,Peter got twelve large toys_1.mp4
41,Kathy kept seven green flowers_1.mp4
42,Nina ordered three heavy windows_1.mp4
43,Allen sees four dark toys_1.mp4
44,Rachel sold seven white tables_1.mp4
45,Peter got nine green sofas_1.mp4
46,William bought two heavy windows_1.mp4
47,Doris sees twelve red toys_1.mp4
48,Peter got sixty small chairs_1.mp4
49,Kathy bought three red toys_1.mp4
50,Allen wants fifteen large houses_1.mp4
51,Doris has seven green tables_1.mp4
52,Peter ordered three red houses_1.mp4
53,Steven gives fifteen white toys_1.mp4
54,William sold nine old desks_1.mp4
55,Rachel bought eight dark windows_1.mp4
56,Peter kept two red desks_1.mp4
57,Nina sold two small houses_1.mp4
58,Rachel got four heavy spoons_1.mp4
59,Nina got three old houses_1.mp4
