,0
0,Peter has twelve old flowers_1.mp4
1,Nina ordered three heavy windows_1.mp4
2,William prefers sixty small sofas_1.mp4
3,Lucy has two white desks_1.mp4
4,Allen sees four dark toys_1.mp4
5,Thomas wants three old flowers_1.mp4
6,Peter sold sixty white desks_1.mp4
7,Doris sold nine cheap houses_1.mp4
8,Peter got fifteen old tables_1.mp4
9,William kept two red windows_1.mp4
10,Kathy wants eight dark flowers_1.mp4
11,Peter wants nineteen red windows_1.mp4
12,William sees sixty cheap flowers_1.mp4
13,Peter ordered four white desks_1.mp4
14,Thomas got eight large windows_1.mp4
15,Doris has three red toys_1.mp4
16,Lucy ordered three large tables_1.mp4
17,Rachel sold three red windows_1.mp4
18,William has nine small flowers_1.mp4
19,Thomas wants four pretty rings_1.mp4
20,Allen ordered twelve large desks_1.mp4
21,Nina sees nineteen old chairs_1.mp4
22,Nina ordered nine heavy tables_1.mp4
23,Allen has sixty large windows_1.mp4
24,Steven ordered twelve dark sofas_1.mp4
25,Kathy gives nine old chairs_1.mp4
26,Thomas got sixty cheap desks_1.mp4
27,Peter sold four large flowers_1.mp4
28,Allen got three cheap chairs_1.mp4
29,William kept nine small windows_1.mp4
30,Rachel bought fifteen green houses_1.mp4
31,Thomas prefers nineteen white spoons_1.mp4
32,William gives three cheap windows_1.mp4
33,Peter has seven white flowers_1.mp4
34,Lucy got four pretty sofas_1.mp4
35,William kept two red windows_1.mp4
36,Peter got twelve old rings_1.mp4
37,Kathy got seven large chairs_1.mp4
38,Rachel gives eight dark spoons_1.mp4
39,Thomas wants fifteen heavy tables_1.mp4
40,William kept two red windows_1.mp4
41,Nina has fifteen white spoons_1.mp4
42,Thomas got nineteen heavy desks_1.mp4
43,Allen wants three pretty chairs_1.mp4
44,Nina sold twelve old windows_1.mp4
45,Kathy bought fifteen large toys_1.mp4
46,Doris ordered seven red rings_1.mp4
47,Lucy wants eight cheap tables_1.mp4
48,Doris ordered twelve old flowers_1.mp4
49,Peter wants three small tables_1.mp4
50,Doris kept nineteen cheap spoons_1.mp4
51,William got sixty dark chairs_1.mp4
52,Steven sold nine pretty windows_1.mp4
53,Thomas wants three old flowers_1.mp4
54,Allen wants two white flowers_1.mp4
55,Doris sold twelve old sofas_1.mp4
56,Steven kept three green chairs_1.mp4
57,Rachel got eight small spoons_1.mp4
58,Nina gives two pretty rings_1.mp4
59,Lucy wants three cheap flowers_1.mp4
