,0
0,Doris got four red toys_1.mp4
1,Kathy gives eight large spoons_1.mp4
2,Rachel bought fifteen green houses_1.mp4
3,Thomas sees nineteen white desks_1.mp4
4,Kathy kept seven green flowers_1.mp4
5,Peter sold nineteen pretty rings_1.mp4
6,William got sixty dark chairs_1.mp4
7,Peter has nineteen red spoons_1.mp4
8,Doris prefers three large desks_1.mp4
9,Allen bought nineteen pretty sofas_1.mp4
10,William ordered two old desks_1.mp4
11,Lucy got fifteen small flowers_1.mp4
12,Rachel bought fifteen green houses_1.mp4
13,Nina wants two small chairs_1.mp4
14,Rachel ordered four pretty spoons_1.mp4
15,Allen sold nine heavy tables_1.mp4
16,Steven prefers seven pretty sofas_1.mp4
17,Peter got two cheap houses_1.mp4
18,Peter kept three white desks_1.mp4
19,Lucy gives fifteen white sofas_1.mp4
20,Peter ordered sixty white desks_1.mp4
21,Doris got three old toys_1.mp4
22,Thomas got twelve large toys_1.mp4
23,Thomas got nineteen heavy desks_1.mp4
24,Rachel bought eight white rings_1.mp4
25,Lucy wants three cheap flowers_1.mp4
26,Nina kept four pretty houses_1.mp4
27,Thomas prefers three white desks_1.mp4
28,Nina ordered sixty heavy sofas_1.mp4
29,Kathy gives seven old desks_1.mp4
30,Peter gives fifteen cheap windows_1.mp4
31,Nina prefers four red windows_1.mp4
32,Doris sees twelve red toys_1.mp4
33,Kathy sold twelve green chairs_1.mp4
34,Thomas prefers eight cheap toys_1.mp4
35,Allen got three cheap chairs_1.mp4
36,Rachel sees three pretty chairs_1.mp4
37,Peter ordered twelve red windows_1.mp4
38,Thomas prefers nineteen white toys_1.mp4
39,Nina sold two small houses_1.mp4
40,Lucy prefers four large flowers_1.mp4
41,Peter sees sixty old sofas_1.mp4
42,Kathy gives twelve cheap tables_1.mp4
43,Steven ordered seven small houses_1.mp4
44,Steven got seven green chairs_1.mp4
45,Nina got three old houses_1.mp4
46,Allen prefers two heavy desks_1.mp4
47,William gives nineteen small sofas_1.mp4
48,Steven sees four dark spoons_1.mp4
49,William got three dark houses_1.mp4
50,Lucy got fifteen cheap chairs_1.mp4
51,Lucy gives eight small houses_1.mp4
52,Allen prefers two heavy desks_1.mp4
53,Peter ordered fifteen green tables_1.mp4
54,Doris gives two large sofas_1.mp4
55,Kathy prefers sixty cheap desks_1.mp4
56,Peter bought four large windows_1.mp4
57,William has seven white tables_1.mp4
58,Thomas ordered nine dark flowers_1.mp4
59,Doris prefers three red tables_1.mp4
