,0
0,Peter got seven white tables_1.mp4
1,Allen kept eight red toys_1.mp4
2,Steven ordered two dark spoons_1.mp4
3,William prefers sixty small sofas_1.mp4
4,William ordered four heavy windows_1.mp4
5,Peter kept three large chairs_1.mp4
6,Thomas wants three cheap spoons_1.mp4
7,Peter prefers nineteen dark tables_1.mp4
8,Rachel bought eight white rings_1.mp4
9,Allen gives fifteen old desks_1.mp4
10,Kathy got seven large chairs_1.mp4
11,Thomas gives three small houses_1.mp4
12,Lucy got four heavy toys_1.mp4
13,Steven sold fifteen pretty houses_1.mp4
14,Peter bought nineteen dark rings_1.mp4
15,Rachel bought eight white rings_1.mp4
16,Steven prefers seven pretty sofas_1.mp4
17,Peter bought fifteen green rings_1.mp4
18,Thomas has three white desks_1.mp4
19,Peter has seven white flowers_1.mp4
20,Peter gives three green rings_1.mp4
21,William sees eight large flowers_1.mp4
22,Steven got twelve pretty windows_1.mp4
23,Peter ordered two dark sofas_1.mp4
24,William ordered sixty cheap toys_1.mp4
25,Peter gives three small desks_1.mp4
26,Thomas prefers nineteen white toys_1.mp4
27,Doris sold twelve old sofas_1.mp4
28,Steven ordered seven cheap windows_1.mp4
29,Lucy gives eight white desks_1.mp4
30,Peter sees sixty large spoons_1.mp4
31,Peter gives fifteen cheap windows_1.mp4
32,Rachel kept seven small rings_1.mp4
33,Allen wants three pretty chairs_1.mp4
34,William got three small toys_1.mp4
35,Allen has nineteen large spoons_1.mp4
36,Rachel sold seven old tables_1.mp4
37,Nina prefers four red windows_1.mp4
38,William sold nine old desks_1.mp4
39,Lucy gives eight cheap toys_1.mp4
40,Steven prefers seven pretty sofas_1.mp4
41,Rachel wants seven large chairs_1.mp4
42,Thomas got nine pretty sofas_1.mp4
43,Steven ordered seven cheap windows_1.mp4
44,Doris has four old sofas_1.mp4
45,Kathy got sixty pretty desks_1.mp4
46,Allen sees fifteen red tables_1.mp4
47,Doris got three old toys_1.mp4
48,Rachel kept seven small rings_1.mp4
49,Allen wants two white flowers_1.mp4
50,Nina sold nineteen dark windows_1.mp4
51,Allen kept twelve white tables_1.mp4
52,Peter sold nineteen pretty rings_1.mp4
53,Kathy gives nine old chairs_1.mp4
54,Allen ordered twelve large desks_1.mp4
55,William kept two red windows_1.mp4
56,Doris got nine old windows_1.mp4
57,Peter sold fifteen cheap chairs_1.mp4
58,Allen kept seven red houses_1.mp4
59,Doris sees twelve large desks_1.mp4
