,0
0,Doris sold nine cheap houses_1.mp4
1,Thomas bought three large rings_1.mp4
2,Lucy has four old flowers_1.mp4
3,Kathy wants fifteen green windows_1.mp4
4,Peter got eight white windows_1.mp4
5,Rachel kept nine dark desks_1.mp4
6,Doris got four red toys_1.mp4
7,William kept nine small windows_1.mp4
8,Kathy sold twelve green chairs_1.mp4
9,Nina ordered sixty heavy sofas_1.mp4
10,Allen got three green chairs_1.mp4
11,Peter ordered three white houses_1.mp4
12,Allen ordered twelve large desks_1.mp4
13,Doris wants eight old tables_1.mp4
14,William kept two red windows_1.mp4
15,Peter sees seven large desks_1.mp4
16,Allen sold four red flowers_1.mp4
17,William kept nine small windows_1.mp4
18,Lucy wants eight cheap tables_1.mp4
19,Lucy sold twelve cheap spoons_1.mp4
20,Doris kept nineteen cheap spoons_1.mp4
21,William prefers sixty small sofas_1.mp4
22,William sold sixty large desks_1.mp4
23,Nina has eight green spoons_1.mp4
24,Steven bought twelve white chairs_1.mp4
25,William bought four red tables_1.mp4
26,Allen wants fifteen large houses_1.mp4
27,Lucy kept two green chairs_1.mp4
28,Doris got eight heavy spoons_1.mp4
29,Thomas ordered four dark houses_1.mp4
30,Kathy wants two pretty sofas_1.mp4
31,Steven got fifteen old chairs_1.mp4
32,Doris prefers three red tables_1.mp4
33,Peter has nineteen white windows_1.mp4
34,Peter gives sixty pretty rings_1.mp4
35,Thomas ordered two dark desks_1.mp4
36,Kathy bought eight green flowers_1.mp4
37,Allen wants two white flowers_1.mp4
38,Lucy gives eight small houses_1.mp4
39,Thomas wants fifteen heavy tables_1.mp4
40,William has nine small flowers_1.mp4
41,Lucy got four pretty sofas_1.mp4
42,Peter kept three large chairs_1.mp4
43,Thomas prefers nine dark rings_1.mp4
44,Nina sold two small houses_1.mp4
45,Rachel wants twelve white flowers_1.mp4
46,William sold two heavy rings_1.mp4
47,Kathy prefers sixty cheap desks_1.mp4
48,Lucy sees eight pretty sofas_1.mp4
49,Peter ordered fifteen green tables_1.mp4
50,Steven has four heavy chairs_1.mp4
51,Thomas ordered two dark desks_1.mp4
52,Thomas wants seven green toys_1.mp4
53,Rachel got three heavy sofas_1.mp4
54,Doris has sixty dark spoons_1.mp4
55,Steven bought four small tables_1.mp4
56,Peter got nine green sofas_1.mp4
57,Thomas gives three white windows_1.mp4
58,Nina has eight green spoons_1.mp4
59,Steven bought nine heavy toys_1.mp4
