,0
0,Lucy gives eight white desks_1.mp4
1,Rachel kept seven small rings_1.mp4
2,Peter got fifteen old tables_1.mp4
3,Nina ordered three heavy windows_1.mp4
4,Thomas gives sixty green tables_1.mp4
5,Doris prefers nineteen dark flowers_1.mp4
6,Lucy got four pretty sofas_1.mp4
7,Rachel sold fifteen old rings_1.mp4
8,Lucy sees eight pretty sofas_1.mp4
9,Peter ordered two dark tables_1.mp4
10,Allen got sixty old desks_1.mp4
11,Nina wants three heavy flowers_1.mp4
12,Allen got sixty cheap toys_1.mp4
13,Peter gives fifteen cheap windows_1.mp4
14,Nina sold two small houses_1.mp4
15,Thomas prefers nineteen white spoons_1.mp4
16,Steven sees four dark spoons_1.mp4
17,Thomas has three large desks_1.mp4
18,Doris has seven green tables_1.mp4
19,Lucy got fifteen small flowers_1.mp4
20,Thomas wants three old flowers_1.mp4
21,Steven kept fifteen small sofas_1.mp4
22,Nina kept twelve pretty tables_1.mp4
23,William wants sixty pretty chairs_1.mp4
24,Rachel gives eight dark spoons_1.mp4
25,Doris sees fifteen large sofas_1.mp4
26,Allen ordered twelve heavy rings_1.mp4
27,Allen prefers two heavy desks_1.mp4
28,Lucy has four white chairs_1.mp4
29,Rachel ordered twelve cheap tables_1.mp4
30,William gives nine green houses_1.mp4
31,Kathy wants sixty old toys_1.mp4
32,William kept three green desks_1.mp4
33,Rachel ordered twelve cheap tables_1.mp4
34,Doris got eight large rings_1.mp4
35,Nina kept twelve pretty tables_1.mp4
36,Peter wants nineteen red windows_1.mp4
37,Nina sold four heavy rings_1.mp4
38,Lucy gives nineteen pretty desks_1.mp4
39,Nina has fifteen white spoons_1.mp4
40,Peter bought nineteen cheap houses_1.mp4
41,Thomas got twelve small toys_1.mp4
42,Thomas prefers nineteen white toys_1.mp4
43,Peter got three pretty flowers_1.mp4
44,Nina has two heavy tables_1.mp4
45,William sold nine old desks_1.mp4
46,Peter wants fifteen dark desks_1.mp4
47,Rachel sees nine pretty desks_1.mp4
48,Doris gives two large sofas_1.mp4
49,Kathy kept three cheap flowers_1.mp4
50,Peter sold four large flowers_1.mp4
51,Thomas prefers eight cheap toys_1.mp4
52,William kept three small spoons_1.mp4
53,Peter bought fifteen green rings_1.mp4
54,Doris got nine old windows_1.mp4
55,Thomas has three large desks_1.mp4
56,Rachel kept seven small rings_1.mp4
57,Allen sold nine heavy tables_1.mp4
58,Peter got seven white windows_1.mp4
59,Rachel got eight small houses_1.mp4
