,0
0,Rachel bought eight white rings_1.mp4
1,Allen has sixty large windows_1.mp4
2,Kathy kept seven green flowers_1.mp4
3,Thomas ordered four dark houses_1.mp4
4,Peter gives fifteen cheap windows_1.mp4
5,Lucy has seven green toys_1.mp4
6,Peter has nineteen large desks_1.mp4
7,Nina ordered sixty heavy sofas_1.mp4
8,Rachel sold seven white tables_1.mp4
9,Allen got three cheap chairs_1.mp4
10,Kathy bought fifteen large toys_1.mp4
11,Steven ordered twelve dark sofas_1.mp4
12,Steven got twelve pretty windows_1.mp4
13,William sold two heavy rings_1.mp4
14,Doris sees fifteen large sofas_1.mp4
15,Allen ordered three dark spoons_1.mp4
16,Kathy gives eight large spoons_1.mp4
17,Thomas got nine pretty sofas_1.mp4
18,Lucy wants twelve white tables_1.mp4
19,Doris sold nine cheap houses_1.mp4
20,Allen prefers two heavy desks_1.mp4
21,Allen sold two green chairs_1.mp4
22,Steven prefers fifteen red spoons_1.mp4
23,Rachel bought eight white rings_1.mp4
24,Peter kept two red desks_1.mp4
25,William has seven white tables_1.mp4
26,Thomas wants fifteen heavy tables_1.mp4
27,Steven kept three old rings_1.mp4
28,Lucy has seven green toys_1.mp4
29,Rachel gives eight dark spoons_1.mp4
30,Doris got nine old windows_1.mp4
31,Steven bought four small tables_1.mp4
32,Allen sold two green chairs_1.mp4
33,Kathy has fifteen heavy desks_1.mp4
34,Lucy has nineteen white chairs_1.mp4
35,Thomas got twelve small toys_1.mp4
36,Nina has two heavy tables_1.mp4
37,Doris sold sixty green spoons_1.mp4
38,William ordered nineteen old toys_1.mp4
39,Thomas prefers nine dark rings_1.mp4
40,Lucy gives fifteen white sofas_1.mp4
41,Doris ordered seven red rings_1.mp4
42,William got three small toys_1.mp4
43,Thomas sees eight old toys_1.mp4
44,Thomas sees fifteen cheap windows_1.mp4
45,Peter got fifteen old tables_1.mp4
46,Steven got seven green chairs_1.mp4
47,Allen kept eight red toys_1.mp4
48,Thomas prefers nine dark rings_1.mp4
49,Nina wants three heavy windows_1.mp4
50,William wants three pretty desks_1.mp4
51,Doris prefers nineteen dark flowers_1.mp4
52,Steven sold eight cheap houses_1.mp4
53,Peter got fifteen heavy tables_1.mp4
54,Thomas got eight red windows_1.mp4
55,Rachel wants seven large chairs_1.mp4
56,Lucy has four old flowers_1.mp4
57,Nina ordered sixty heavy sofas_1.mp4
58,Doris sold nine dark tables_1.mp4
59,Rachel wants fifteen red windows_1.mp4
