,0
0,mismatch right
1,match right
2,match left
3,match right
4,mismatch left
5,mismatch left
6,mismatch right
7,mismatch left
8,match left
9,match left
10,mismatch right
11,match right
12,mismatch left
13,mismatch left
14,mismatch right
15,mismatch left
16,mismatch right
17,match left
18,match right
19,match right
20,mismatch left
21,mismatch right
22,mismatch left
23,match right
24,match right
25,match left
26,match left
27,match right
28,mismatch right
29,match right
30,match left
31,match right
32,mismatch right
33,match right
34,match right
35,match right
36,mismatch left
37,match left
38,mismatch left
39,match right
40,match left
41,mismatch right
42,mismatch left
43,match left
44,mismatch left
45,match left
46,mismatch right
47,mismatch right
48,mismatch left
49,mismatch right
50,match left
51,match left
52,mismatch right
53,match left
54,match right
55,match left
56,mismatch right
57,mismatch left
58,mismatch left
59,mismatch right
